openTime,openPrice,highPrice,lowPrice,closePrice,macd_main,macd_signal,MA_short,MA_mid,MA_long
2017-12-04,1.3428799999999999,1.35375,1.34124,1.34768,0.004566195784444727,0.005378970407764472,1.3471959999999978,1.33849923076923,1.3291176000000002
2017-12-05,1.34775,1.34808,1.33692,1.34395,0.003656127205199589,0.004715839819404322,1.3455899999999978,1.339405384615383,1.3301208
2017-12-06,1.34406,1.3442,1.3356700000000001,1.3387,0.002072415371996872,0.003730859502570683,1.343887999999998,1.34004846153846,1.330914000000001
2017-12-07,1.33869,1.34837,1.33188,1.34709,0.002475774610661841,0.003192628243075757,1.343863999999998,1.341161538461538,1.3321636000000001
2017-12-08,1.34691,1.35191,1.3354700000000002,1.3383200000000002,0.001100653375994742,0.002326242640963261,1.343147999999998,1.341599999999999,1.3332412
2017-12-09,1.3383200000000002,1.3383200000000002,1.3383200000000002,1.3383200000000002,0.0002755497247355354,0.001481098270847248,1.341276,1.342117692307692,1.3341216
2017-12-10,1.3383200000000002,1.3383200000000002,1.33671,1.33687,-0.000439816177338237,0.0008530403835134702,1.33986,1.342544615384615,1.3349263999999998
2017-12-11,1.33687,1.34297,1.33295,1.33365,-0.001349474113082616,-0.0001032717974226438,1.338849999999998,1.342576153846153,1.3355036
2017-12-12,1.33355,1.3379,1.33019,1.33132,-0.002168202182213808,-0.0009204856869747813,1.335695999999998,1.3418615384615382,1.3359116000000002
2017-12-13,1.33155,1.34271,1.33101,1.3416299999999999,-0.0007842620993860905,-0.0011854386430051882,1.3363579999999982,1.341065384615383,1.336732
2017-12-14,1.34162,1.3463100000000001,1.33912,1.34276,0.0002164969521507576,-0.0010213603606329391,1.3372459999999982,1.340723076923076,1.3375932
2017-12-15,1.34267,1.34465,1.3301,1.33158,-0.00110288673878145,-0.0009597135170576476,1.3361879999999982,1.339520769230768,1.3379284
2017-12-16,1.33158,1.33158,1.33158,1.33158,-0.001774606192700423,-0.0008613145196793015,1.335774,1.338726923076923,1.3382504
2017-12-17,1.33158,1.33158,1.33044,1.33063,-0.002207527767505546,-0.001217130936709165,1.335636,1.337415384615384,1.3381888000000002
2017-12-18,1.33063,1.34175,1.33063,1.33806,-0.0010870659886468288,-0.0015430216719085619,1.3349219999999982,1.3369623076923058,1.338497600000001
2017-12-19,1.33794,1.3401399999999999,1.33301,1.3383200000000002,-0.0003608613343559774,-0.001357515320802194,1.3340339999999982,1.336933076923075,1.338725600000001
2017-12-20,1.33829,1.3419,1.3371,1.3374,-9.069978561893066e-05,-0.0009365387190318207,1.335197999999998,1.336187692307691,1.3389168000000011
2017-12-21,1.3374700000000002,1.33865,1.3330899999999999,1.3384,0.0002310955073245857,-0.0003268829003242879,1.336561999999998,1.336193846153845,1.339189200000001
2017-12-22,1.3383,1.3396299999999999,1.33456,1.3351600000000001,-0.0001429679692248609,-9.085839546879583e-05,1.337467999999998,1.335950769230767,1.339342800000001
2017-12-23,1.3351600000000001,1.3351600000000001,1.3351600000000001,1.3351600000000001,-0.00034283834679538217,-8.6352648578647e-05,1.3368879999999999,1.335819230769231,1.3394196000000003
2017-12-25,1.3351600000000001,1.3351600000000001,1.3351600000000001,1.3351600000000001,-0.0004348308706234594,-0.0001723854198297792,1.3362559999999999,1.335935384615385,1.3392016000000002
