openTime,openPrice,highPrice,lowPrice,closePrice,macd_main,macd_signal,MA_short,MA_mid,MA_long
2018.05.20 00:00,1.34686,1.34686,1.34686,1.34686,-0.002824151512024864,-0.002847750377751757,1.3481,1.351400769230769,1.358317200000001
2018.05.21 00:00,1.3458,1.34819,1.33899,1.34189,-0.003409639850006085,-0.00304302271111806,1.346755999999998,1.350430769230768,1.3563484
2018.05.22 00:00,1.3423,1.34906,1.34117,1.34289,-0.003378820046106679,-0.003147867190148312,1.345071999999998,1.349547692307691,1.3549552
2018.05.23 00:00,1.34245,1.34411,1.33043,1.33475,-0.004530652374712174,-0.003535815945712451,1.342649999999998,1.34828846153846,1.3532364
2018.05.24 00:00,1.33429,1.34206,1.33405,1.33778,-0.004413856314231301,-0.00393324214626406,1.340833999999998,1.347037692307691,1.3516388
2018.05.25 00:00,1.33779,1.33878,1.32931,1.32968,-0.005453755374284386,-0.004444271027333635,1.337397999999998,1.345163846153844,1.3497808
2018.05.26 00:00,1.32968,1.32968,1.32968,1.32968,-0.005728490664631547,-0.005031688681964852,1.334956,1.34329,1.3485328
2018.05.27 00:00,1.32968,1.32968,1.32968,1.32968,-0.005562871900122612,-0.005289743563317462,1.332314,1.341309230769231,1.347438
2018.05.28 00:00,1.33137,1.334,1.32954,1.33073,-0.004986813036499615,-0.00543298274388454,1.331509999999998,1.339813846153844,1.346379200000001
2018.05.29 00:00,1.33049,1.33242,1.32033,1.32507,-0.005333068499125737,-0.005402811025094878,1.328967999999998,1.338003076923075,1.3452648
2018.05.30 00:00,1.32354,1.33061,1.32354,1.32804,-0.004734151061744463,-0.005154226124373107,1.328639999999998,1.336213076923075,1.3442692
2018.05.31 00:00,1.32798,1.3347,1.32762,1.32937,-0.003916744093102498,-0.004742694172618078,1.328577999999998,1.334867692307691,1.3433268
2018.06.01 00:00,1.32926,1.33609,1.32527,1.33492,-0.002320032216462264,-0.00407599896760874,1.329625999999998,1.333949230769229,1.3425076
2018.06.02 00:00,1.33492,1.33492,1.33492,1.33492,-0.001304079384081058,-0.003068751688847571,1.330464,1.333030769230769,1.3417244
2018.06.03 00:00,1.33492,1.33492,1.33492,1.33492,-0.0006672122891981935,-0.002052016995711003,1.332434,1.332494615384615,1.340946399999999
2018.06.04 00:00,1.33394,1.33974,1.32939,1.3311,-0.00091299655375221,-0.001301080110873432,1.333045999999998,1.331587692307691,1.3401456
2018.06.05 00:00,1.33108,1.34077,1.33011,1.33882,0.0002878453300374506,-0.0006491107242485028,1.334935999999998,1.331900769230767,1.3395368
2018.06.06 00:00,1.3375,1.34421,1.3375,1.34104,0.00130898830269599,4.156197445759346e-06,1.336159999999998,1.332151538461537,1.3390168
2018.06.07 00:00,1.34087,1.34713,1.33721,1.34208,0.001976901715134538,0.0006651846985289422,1.337591999999998,1.333105384615383,1.3385384
2018.06.08 00:00,1.34195,1.34381,1.33536,1.34068,0.002004803515648579,0.001394634715879139,1.338743999999998,1.333951538461537,1.3379484
2018.06.09 00:00,1.34068,1.34068,1.34068,1.34068,0.001908926542842693,0.00179990501908045,1.34066,1.334797692307692,1.3375688
2018.06.10 00:00,1.34068,1.34068,1.34068,1.34068,0.001749610083348063,0.001910060464243468,1.341032,1.335563076923077,1.3372516
2018.06.11 00:00,1.34094,1.34402,1.33438,1.33789,0.001098900378998291,0.001690560130209406,1.340401999999998,1.336549230769229,1.3367148
2018.06.12 00:00,1.33747,1.34235,1.33409,1.33707,0.0005396782999707028,0.001324278826289937,1.339399999999998,1.337243846153844,1.3363232
2018.06.13 00:00,1.33697,1.33882,1.33072,1.33719,0.0002190172394014311,0.000901801500429622,1.338701999999998,1.337845384615383,1.3359364
2018.06.14 00:00,1.33722,1.34456,1.32567,1.32577,-0.001874628751992846,-4.258208405605313e-06,1.335719999999998,1.337141538461536,1.3350928
2018.06.15 00:00,1.32597,1.3297,1.32102,1.32812,-0.002541952705434447,-0.0009144714795137898,1.333207999999998,1.336618461538459,1.334542
2018.06.16 00:00,1.32812,1.32812,1.32812,1.32812,-0.002771468640377917,-0.001742258214600945,1.331254,1.336095384615384,1.3339512
2018.06.17 00:00,1.32812,1.32812,1.32812,1.32812,-0.002745007013103207,-0.002483264277727104,1.329464,1.335866153846154,1.333685999999999
2018.06.18 00:00,1.32607,1.32785,1.32249,1.32414,-0.00324113905277823,-0.00282489185292345,1.326853999999998,1.334736923076921,1.3331404
2018.06.19 00:00,1.32415,1.32717,1.31497,1.3172,-0.004493371349665765,-0.00331274651398128,1.325139999999998,1.332903076923075,1.3326412
2018.06.20 00:00,1.31712,1.32154,1.31467,1.31709,-0.004957757550732911,-0.003859318741570028,1.322933999999998,1.330980769230767,1.3321376
2018.06.21 00:00,1.31673,1.32688,1.3101,1.32353,-0.003866985576284954,-0.004139813382365465,1.322015999999998,1.329661538461536,1.3318916
2018.06.22 00:00,1.32365,1.33137,1.32314,1.32629,-0.002586168614020279,-0.003976070772675977,1.321649999999998,1.328554615384613,1.331714
2018.06.23 00:00,1.32629,1.32629,1.32629,1.32629,-0.001730927600872123,-0.003285459835477567,1.32208,1.327447692307692,1.3317628
2018.06.24 00:00,1.32629,1.32629,1.32629,1.32629,-0.001159631060185795,-0.002335928212840788,1.323898,1.326555384615385,1.3316928
2018.06.25 00:00,1.32521,1.32899,1.322,1.32776,-0.0005328201453496106,-0.001502386855106952,1.326031999999998,1.325839230769228,1.3316284
2018.06.26 00:00,1.32785,1.32909,1.31917,1.322,-0.00111499074014354,-0.001134592386637767,1.325725999999998,1.324670769230766,1.3311116
2018.06.27 00:00,1.3219,1.32329,1.31056,1.31117,-0.003181474918354077,-0.001497229216008256,1.322701999999998,1.323547692307689,1.3301616
2018.06.28 00:00,1.31096,1.31202,1.30486,1.30759,-0.004749439744118344,-0.002394681386991393,1.318961999999998,1.321968461538459,1.3290684
2018.06.29 00:00,1.30749,1.32126,1.30679,1.32055,-0.003196673550425189,-0.003060644738260287,1.317813999999998,1.321386153846151,1.3286464
2018.06.30 00:00,1.32055,1.32055,1.32055,1.32055,-0.00215643269001653,-0.003321005225728535,1.316372,1.320803846153846,1.3279156
2018.07.01 00:00,1.32055,1.32055,1.32055,1.32055,-0.001458719284788357,-0.002890316317337105,1.316082,1.320527692307692,1.327096
2018.07.02 00:00,1.31782,1.32076,1.30941,1.31404,-0.002075060766062453,-0.002221721572823132,1.316655999999998,1.320284615384612,1.3259744
2018.07.03 00:00,1.31424,1.32055,1.31138,1.31906,-0.001465524879767033,-0.001788934405158593,1.318949999999998,1.320436153846151,1.3251096
2018.07.04 00:00,1.3187,1.32486,1.31698,1.3225,-0.0004721424496159088,-0.001367861845058438,1.319339999999998,1.32035692307692,1.3243824
2018.07.05 00:00,1.32242,1.32736,1.32031,1.3219,5.966814335733872e-06,-0.001001690320277415,1.319609999999998,1.320019230769228,1.323631199999999
2018.07.06 00:00,1.32191,1.3289,1.32023,1.32792,0.001274584915734733,-0.0001642788998281186,1.321083999999998,1.320144615384612,1.323232399999999
