openTime,openPrice,highPrice,lowPrice,closePrice,macd_main,macd_signal,MA_short,MA_mid,MA_long
2018-09-30 20:00:00,1.30279,1.30279,1.30279,1.30279,-0.0024469358356582482,-0.0026264795732057764,1.303226,1.307441538461539,1.31161
2018-10-01 00:00:00,1.30315,1.3042799999999999,1.30265,1.30385,-0.0020213894189056174,-0.002467419054673126,1.303256,1.3065738461538459,1.311356
2018-10-01 04:00:00,1.3038399999999999,1.3039399999999999,1.30224,1.30237,-0.001919341997437263,-0.0022594732635620174,1.302918,1.3058100000000001,1.3108828000000001
2018-10-01 08:00:00,1.30237,1.30577,1.30219,1.30571,-0.001199352207875037,-0.0018967548649690411,1.303502,1.305291538461539,1.3104944
2018-10-01 12:00:00,1.3057,1.31065,1.30111,1.30774,-0.00039439386879180915,-0.001383619373252432,1.304492,1.305119230769231,1.3101312
2018-10-01 16:00:00,1.30767,1.30818,1.30264,1.3033700000000001,-0.0006536173543685297,-0.00104167635711816,1.304608,1.304793076923077,1.3095496000000002
2018-10-01 20:00:00,1.3034,1.3043799999999999,1.30302,1.30369,-0.0007079849933346871,-0.0007388371060925157,1.304576,1.304480769230769,1.309016
2018-10-02 00:00:00,1.30437,1.3044799999999999,1.30325,1.30392,-0.0006605234042418306,-0.0006041299051842143,1.304886,1.304140769230769,1.308494
2018-10-02 04:00:00,1.30389,1.30475,1.30312,1.30325,-0.000709126776732516,-0.0006828131321693909,1.304394,1.303848461538461,1.3079436000000002
2018-10-02 08:00:00,1.30325,1.30335,1.2964200000000001,1.29672,-0.0017850660516312011,-0.0009656753064850588,1.30219,1.3033115384615381,1.3071596
2018-10-02 12:00:00,1.29671,1.29879,1.294,1.29718,-0.002206973090373099,-0.0013404223307446619,1.300952,1.3027823076923077,1.3063376
2018-10-02 16:00:00,1.2971700000000002,1.29948,1.29559,1.29796,-0.0021887562735423143,-0.001722480548069782,1.299806,1.302410769230769,1.3055956
2018-10-02 20:00:00,1.29797,1.29829,1.29725,1.2977,-0.002100371582328453,-0.002070291749468767,1.298562,1.302019230769231,1.304808
2018-10-03 00:00:00,1.29759,1.29825,1.29713,1.29741,-0.001982914999302476,-0.002119753986386586,1.2973940000000002,1.301605384615385,1.3040992
2018-10-03 04:00:00,1.29746,1.3001200000000002,1.29701,1.29952,-0.001455832730993478,-0.0019319688965416801,1.297954,1.3012723076923078,1.303588
2018-10-03 08:00:00,1.29951,1.30158,1.29916,1.30154,-0.0007454629857666095,-0.0015711455745977538,1.298826,1.3012084615384618,1.3031516
2018-10-03 12:00:00,1.30154,1.3015700000000001,1.2961799999999999,1.29891,-0.0007477318503203988,-0.001232985641595741,1.299016,1.300685384615385,1.3027088
2018-10-03 16:00:00,1.29892,1.3022,1.29821,1.29873,-0.0007374516722769009,-0.0009216198098393467,1.2992219999999999,1.299992307692308,1.3023536
2018-10-03 20:00:00,1.29873,1.29906,1.29231,1.29399,-0.00148077092490384,-0.0009278543583169373,1.298538,1.299270769230769,1.3018032
2018-10-04 00:00:00,1.29339,1.29536,1.2924200000000001,1.29341,-0.0019081276805354987,-0.0012185205320091599,1.297316,1.2984799999999999,1.3012059999999999
2018-10-04 04:00:00,1.29341,1.29354,1.29209,1.2929899999999999,-0.0021095410069675857,-0.0015589728211709562,1.295606,1.297639230769231,1.3006436000000001
2018-10-04 08:00:00,1.2929899999999999,1.2977,1.29253,1.29596,-0.001609240576820659,-0.001776920047306896,1.295016,1.297078461538461,1.300334
2018-10-04 12:00:00,1.29596,1.30148,1.2959399999999999,1.2999399999999999,-0.0005785603058043876,-0.001551367392532033,1.295258,1.297326153846154,1.3001691999999998
2018-10-04 16:00:00,1.29992,1.3039399999999999,1.29987,1.30087,0.0001811820839714429,-0.001029039951405297,1.296634,1.29761,1.3000923999999998
2018-10-04 20:00:00,1.30085,1.3028899999999999,1.3002,1.3018299999999998,0.0007531955180710702,-0.0003133558201456332,1.298318,1.2979076923076922,1.300054
2018-10-05 00:00:00,1.3017299999999998,1.30256,1.30069,1.30253,0.001145803230455433,0.0003754051316733897,1.300226,1.298279230769231,1.3000436000000002
2018-10-05 04:00:00,1.3025200000000001,1.30285,1.30034,1.30085,0.001020262891199275,0.0007751109309243054,1.301204,1.2985438461538459,1.2999236
2018-10-05 08:00:00,1.30084,1.30584,1.3002200000000002,1.30319,0.0012838369865457722,0.0010507746565678881,1.301854,1.298826153846154,1.2999564
2018-10-05 12:00:00,1.30321,1.30883,1.30273,1.30824,0.002200609429152456,0.001412628134338234,1.303328,1.299341538461539,1.3000576000000001
2018-10-05 16:00:00,1.30827,1.31208,1.30617,1.30931,0.002766004706758585,0.001817678503414022,1.304824,1.300141538461539,1.3001204
2018-10-05 20:00:00,1.30934,1.31195,1.30921,1.31126,0.003251446266164582,0.002375474347155349,1.30657,1.3011053846153848,1.3004360000000001
2018-10-06 00:00:00,1.31126,1.31126,1.31126,1.31126,0.0033405001177142513,0.002889640129947468,1.3086520000000001,1.3024338461538458,1.3007388
2018-10-07 20:00:00,1.31126,1.31189,1.31126,1.31189,0.003309391139813211,0.0031668355576126572,1.310392,1.3038553846153849,1.3010576
2018-10-08 00:00:00,1.31189,1.3131700000000002,1.3113299999999999,1.31185,0.00310158664432314,0.003250731042003796,1.311114,1.3053061538461541,1.3014016000000002
2018-10-08 04:00:00,1.31185,1.31227,1.31074,1.3107600000000001,0.002632162666588389,0.003095910142109748,1.311404,1.306444615384615,1.3019631999999999
2018-10-08 08:00:00,1.31082,1.31148,1.30463,1.3055,0.0013484736419253631,0.0025979035231625263,1.310252,1.3068723076923079,1.302296
2018-10-08 12:00:00,1.30548,1.3065,1.30271,1.30466,0.00042039787033898435,0.001875655205793969,1.308932,1.307163846153846,1.3025639999999998
2018-10-08 16:00:00,1.30466,1.3075,1.30388,1.30726,0.0003147781155496965,0.001178953073600608,1.308006,1.307581538461539,1.3029464
2018-10-08 20:00:00,1.30725,1.30959,1.30667,1.30912,0.0005486128009140057,0.0006580656071820122,1.30746,1.3080884615384618,1.3034148
2018-10-09 00:00:00,1.30809,1.3093700000000001,1.30809,1.30861,0.0005630424705100888,0.00046170781432819386,1.30703,1.308685384615385,1.3037784
2018-10-09 04:00:00,1.3086200000000001,1.3105,1.30859,1.3104,0.000838112149701864,0.0005661363841689138,1.3080100000000001,1.30924,1.3041328
2018-10-09 08:00:00,1.3104,1.31041,1.3049600000000001,1.3063200000000001,0.00026436685204722643,0.0005535335682932963,1.3083420000000001,1.3090923076923078,1.3044292
2018-10-09 12:00:00,1.30633,1.3071700000000002,1.30321,1.30679,9.265750458675726e-06,0.0004186968056794638,1.3082479999999999,1.3088984615384618,1.3047516000000001
2018-10-09 16:00:00,1.3067799999999998,1.31479,1.3044,1.31298,0.0008986948189950716,0.0005026098928007093,1.30902,1.309030769230769,1.3055112
2018-10-09 20:00:00,1.31289,1.31492,1.31267,1.31419,0.0015445612560154311,0.0006792221693791013,1.310136,1.309256153846154,1.3063424
2018-10-10 00:00:00,1.3140100000000001,1.3157299999999998,1.31329,1.31525,0.0019942336512484,0.001111688869179395,1.3111059999999999,1.309514615384615,1.3072328000000002
2018-10-10 04:00:00,1.31524,1.31606,1.3149600000000001,1.31586,0.00223492755686383,0.001668104320780683,1.313014,1.3098230769230772,1.3080288
2018-10-10 08:00:00,1.31586,1.31841,1.3136,1.31362,0.001871150417935841,0.001911218220515876,1.3143799999999999,1.310043076923077,1.308576
2018-10-10 12:00:00,1.31365,1.31724,1.3135700000000001,1.31623,0.002000099206423522,0.002025102708117898,1.31503,1.310868461538461,1.3091903999999999
2018-10-10 16:00:00,1.31621,1.3211899999999999,1.31597,1.3209600000000001,0.002748954133004355,0.0022137828285568872,1.316384,1.3121223076923079,1.3099556
2018-10-10 20:00:00,1.3209600000000001,1.3214700000000001,1.31799,1.31904,0.002692264973715552,0.002328117182769818,1.317142,1.313028461538462,1.310616
2018-10-11 00:00:00,1.31869,1.32122,1.31829,1.32114,0.0028612007200155,0.002575629758289733,1.318198,1.3139530769230772,1.3114276000000002
2018-10-11 04:00:00,1.32114,1.32429,1.3204200000000001,1.32209,0.002954431650181277,0.0028142128692291712,1.319892,1.3149899999999999,1.3121836
2018-10-11 08:00:00,1.3221,1.3225200000000001,1.31816,1.3190899999999999,0.002342091519707656,0.002712497215904996,1.3204639999999999,1.3156584615384619,1.3126176
2018-10-11 12:00:00,1.31916,1.32449,1.3182200000000002,1.3226799999999999,0.0024701196961274263,0.002656960896507965,1.320808,1.3169169230769229,1.3131523999999999
