entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
195,199,2018-12-03 04:10:00,2018-12-03 04:30:00,1,113.594,113.565,-3.4
202,226,2018-12-03 04:45:00,2018-12-03 06:45:00,-1,113.548,113.481,6.2
248,252,2018-12-03 08:35:00,2018-12-03 08:55:00,1,113.488,113.521,2.8
273,274,2018-12-03 10:40:00,2018-12-03 10:45:00,-1,113.459,113.435,1.9
293,301,2018-12-03 12:20:00,2018-12-03 13:00:00,1,113.456,113.535,7.4
349,363,2018-12-03 17:05:00,2018-12-03 18:15:00,-1,113.538,113.537,-0.4
394,400,2018-12-03 20:50:00,2018-12-03 21:20:00,1,113.625,113.656,2.6
426,446,2018-12-03 23:30:00,2018-12-04 01:10:00,-1,113.632,113.590,3.7
493,505,2018-12-04 05:05:00,2018-12-04 06:05:00,-1,113.322,113.301,1.6
511,519,2018-12-04 06:35:00,2018-12-04 07:15:00,-1,113.191,113.077,10.9
545,561,2018-12-04 09:25:00,2018-12-04 10:45:00,-1,113.056,112.941,11.0
636,638,2018-12-04 17:00:00,2018-12-04 17:10:00,1,112.798,112.867,6.4
663,664,2018-12-04 19:15:00,2018-12-04 19:20:00,-1,112.882,112.861,1.6
689,692,2018-12-04 21:25:00,2018-12-04 21:40:00,1,112.686,112.723,3.2
697,701,2018-12-04 22:05:00,2018-12-04 22:25:00,1,112.775,112.754,-2.6
710,724,2018-12-04 23:10:00,2018-12-05 00:20:00,1,112.786,112.761,-3.0
742,744,2018-12-05 01:50:00,2018-12-05 02:00:00,-1,112.718,112.680,3.3
749,751,2018-12-05 02:25:00,2018-12-05 02:35:00,1,112.880,112.880,-0.5
758,771,2018-12-05 03:10:00,2018-12-05 04:15:00,-1,112.863,112.938,-8.0
784,798,2018-12-05 05:20:00,2018-12-05 06:30:00,1,112.991,112.944,-5.2
808,809,2018-12-05 07:20:00,2018-12-05 07:25:00,1,112.982,113.039,5.2
832,836,2018-12-05 09:20:00,2018-12-05 09:40:00,-1,113.052,113.045,0.2
850,878,2018-12-05 10:50:00,2018-12-05 13:10:00,-1,112.951,112.978,-3.2
965,977,2018-12-05 20:25:00,2018-12-05 21:25:00,-1,113.151,113.158,-1.2
985,1019,2018-12-05 22:05:00,2018-12-06 00:55:00,1,113.179,113.141,-4.3
1034,1035,2018-12-06 02:10:00,2018-12-06 02:15:00,-1,113.056,113.025,2.6
1047,1049,2018-12-06 03:15:00,2018-12-06 03:25:00,-1,112.806,112.744,5.7
1063,1071,2018-12-06 04:35:00,2018-12-06 05:15:00,-1,112.827,112.728,9.4
1116,1119,2018-12-06 09:00:00,2018-12-06 09:15:00,1,112.843,113.045,19.7
1148,1197,2018-12-06 11:40:00,2018-12-06 15:45:00,-1,112.693,112.727,-3.9
1214,1215,2018-12-06 17:10:00,2018-12-06 17:15:00,-1,112.468,112.398,6.5
1224,1227,2018-12-06 18:00:00,2018-12-06 18:15:00,-1,112.352,112.288,5.9
1232,1264,2018-12-06 18:40:00,2018-12-06 21:20:00,-1,112.450,112.490,-4.5
1285,1315,2018-12-06 23:05:00,2018-12-07 01:35:00,1,112.685,112.708,1.8
1336,1365,2018-12-07 03:20:00,2018-12-07 05:45:00,1,112.716,112.752,3.1
1397,1413,2018-12-07 08:25:00,2018-12-07 09:45:00,-1,112.835,112.749,8.1
1428,1434,2018-12-07 11:00:00,2018-12-07 11:30:00,1,112.815,112.795,-2.5
1446,1463,2018-12-07 12:30:00,2018-12-07 13:55:00,-1,112.799,112.764,3.0
1471,1476,2018-12-07 14:35:00,2018-12-07 15:00:00,1,112.831,112.839,0.3
1485,1486,2018-12-07 15:45:00,2018-12-07 15:50:00,-1,112.884,112.788,9.1
1497,1498,2018-12-07 16:45:00,2018-12-07 16:50:00,-1,112.794,112.740,4.9
1506,1507,2018-12-07 17:30:00,2018-12-07 17:35:00,-1,112.707,112.694,0.8
1539,1541,2018-12-07 20:15:00,2018-12-07 20:25:00,1,112.720,112.721,-0.4
1555,1556,2018-12-07 21:35:00,2018-12-07 21:40:00,1,112.622,112.637,1.0
