entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
161,163,2018-08-20 01:20:00,2018-08-20 01:30:00,-1,110.505,110.508,-0.8
185,195,2018-08-20 03:20:00,2018-08-20 04:10:00,-1,110.449,110.464,-2.0
203,207,2018-08-20 04:50:00,2018-08-20 05:10:00,1,110.496,110.476,-2.5
213,250,2018-08-20 05:40:00,2018-08-20 08:45:00,1,110.539,110.606,6.2
263,269,2018-08-20 09:50:00,2018-08-20 10:20:00,-1,110.554,110.609,-6.0
280,308,2018-08-20 11:15:00,2018-08-20 13:35:00,1,110.643,110.666,1.8
325,326,2018-08-20 15:00:00,2018-08-20 15:05:00,-1,110.572,110.553,1.4
342,343,2018-08-20 16:25:00,2018-08-20 16:30:00,-1,110.411,110.378,2.8
349,350,2018-08-20 17:00:00,2018-08-20 17:05:00,1,110.400,110.426,2.1
361,371,2018-08-20 18:00:00,2018-08-20 18:50:00,-1,110.430,110.444,-1.9
374,388,2018-08-20 19:05:00,2018-08-20 20:15:00,-1,110.357,110.301,5.1
445,486,2018-08-21 01:00:00,2018-08-21 04:25:00,-1,110.024,109.865,15.4
502,533,2018-08-21 05:45:00,2018-08-21 08:20:00,1,110.001,110.064,5.8
564,578,2018-08-21 10:55:00,2018-08-21 12:05:00,1,110.131,110.168,3.2
591,609,2018-08-21 13:10:00,2018-08-21 14:40:00,1,110.257,110.244,-1.8
631,645,2018-08-21 16:30:00,2018-08-21 17:40:00,-1,110.337,110.367,-3.5
645,648,2018-08-21 17:40:00,2018-08-21 17:55:00,1,110.367,110.409,3.7
656,664,2018-08-21 18:35:00,2018-08-21 19:15:00,1,110.409,110.507,9.3
706,716,2018-08-21 22:45:00,2018-08-21 23:35:00,1,110.421,110.399,-2.7
776,823,2018-08-22 04:35:00,2018-08-22 08:30:00,1,110.202,110.429,22.2
865,867,2018-08-22 12:00:00,2018-08-22 12:10:00,-1,110.388,110.345,3.8
873,904,2018-08-22 12:40:00,2018-08-22 15:15:00,-1,110.296,110.252,3.9
924,934,2018-08-22 16:55:00,2018-08-22 17:45:00,1,110.388,110.439,4.6
944,962,2018-08-22 18:35:00,2018-08-22 20:05:00,1,110.536,110.521,-2.0
1005,1059,2018-08-22 23:40:00,2018-08-23 04:10:00,1,110.544,110.766,21.7
1156,1177,2018-08-23 12:15:00,2018-08-23 14:00:00,1,110.881,110.777,-10.9
1200,1207,2018-08-23 15:55:00,2018-08-23 16:30:00,1,110.850,110.927,7.2
1224,1234,2018-08-23 17:55:00,2018-08-23 18:45:00,1,111.221,111.154,-7.2
1240,1246,2018-08-23 19:15:00,2018-08-23 19:45:00,1,111.168,111.211,3.8
1316,1363,2018-08-24 01:35:00,2018-08-24 05:30:00,1,111.358,111.382,1.9
1420,1434,2018-08-24 10:15:00,2018-08-24 11:25:00,-1,111.332,111.377,-5.0
1463,1477,2018-08-24 13:50:00,2018-08-24 15:00:00,-1,111.360,111.300,5.5
1497,1509,2018-08-24 16:40:00,2018-08-24 17:40:00,1,111.350,111.296,-5.9
1554,1572,2018-08-24 21:25:00,2018-08-24 22:55:00,-1,111.187,111.158,2.4
