entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
183,186,2018-10-22 03:00:00,2018-10-22 03:15:00,1,112.451,112.408,-4.8
189,192,2018-10-22 03:30:00,2018-10-22 03:45:00,-1,112.402,112.348,4.9
212,214,2018-10-22 05:25:00,2018-10-22 05:35:00,1,112.526,112.542,1.1
255,282,2018-10-22 09:00:00,2018-10-22 11:15:00,1,112.656,112.724,6.3
323,336,2018-10-22 14:40:00,2018-10-22 15:45:00,-1,112.816,112.753,5.8
366,367,2018-10-22 18:15:00,2018-10-22 18:20:00,1,112.786,112.821,3.0
379,381,2018-10-22 19:20:00,2018-10-22 19:30:00,-1,112.787,112.728,5.4
414,460,2018-10-22 22:15:00,2018-10-23 02:05:00,1,112.802,112.817,1.0
468,475,2018-10-23 02:45:00,2018-10-23 03:20:00,-1,112.794,112.667,12.2
488,492,2018-10-23 04:25:00,2018-10-23 04:45:00,1,112.752,112.746,-1.1
603,609,2018-10-23 14:00:00,2018-10-23 14:30:00,1,112.321,112.323,-0.3
645,646,2018-10-23 17:30:00,2018-10-23 17:35:00,-1,112.063,112.010,4.8
653,667,2018-10-23 18:10:00,2018-10-23 19:20:00,-1,112.122,112.146,-2.9
679,688,2018-10-23 20:20:00,2018-10-23 21:05:00,1,112.221,112.195,-3.1
723,728,2018-10-24 00:00:00,2018-10-24 00:25:00,-1,112.426,112.411,1.0
768,775,2018-10-24 03:45:00,2018-10-24 04:20:00,-1,112.391,112.356,3.0
781,782,2018-10-24 04:50:00,2018-10-24 04:55:00,1,112.487,112.513,2.1
785,787,2018-10-24 05:10:00,2018-10-24 05:20:00,1,112.465,112.505,3.5
814,821,2018-10-24 07:35:00,2018-10-24 08:10:00,-1,112.564,112.580,-2.1
832,833,2018-10-24 09:05:00,2018-10-24 09:10:00,1,112.558,112.572,0.9
842,843,2018-10-24 09:55:00,2018-10-24 10:00:00,-1,112.489,112.466,1.8
846,847,2018-10-24 10:15:00,2018-10-24 10:20:00,-1,112.492,112.444,4.3
850,851,2018-10-24 10:35:00,2018-10-24 10:40:00,1,112.457,112.488,2.6
856,872,2018-10-24 11:05:00,2018-10-24 12:25:00,1,112.496,112.557,5.6
913,914,2018-10-24 15:50:00,2018-10-24 15:55:00,-1,112.669,112.660,0.4
921,922,2018-10-24 16:30:00,2018-10-24 16:35:00,-1,112.600,112.584,1.1
939,940,2018-10-24 18:00:00,2018-10-24 18:05:00,-1,112.528,112.485,3.8
944,945,2018-10-24 18:25:00,2018-10-24 18:30:00,-1,112.451,112.399,4.7
952,963,2018-10-24 19:05:00,2018-10-24 20:00:00,1,112.557,112.543,-1.9
969,970,2018-10-24 20:30:00,2018-10-24 20:35:00,1,112.468,112.471,-0.2
980,985,2018-10-24 21:25:00,2018-10-24 21:50:00,-1,112.428,112.396,2.7
1002,1006,2018-10-24 23:15:00,2018-10-24 23:35:00,-1,112.137,112.151,-1.9
1028,1029,2018-10-25 01:25:00,2018-10-25 01:30:00,-1,112.100,112.053,4.2
1054,1062,2018-10-25 03:35:00,2018-10-25 04:15:00,-1,111.914,111.874,3.5
1098,1122,2018-10-25 07:15:00,2018-10-25 09:15:00,-1,112.033,111.951,7.7
1151,1152,2018-10-25 11:40:00,2018-10-25 11:45:00,1,112.240,112.272,2.7
1158,1160,2018-10-25 12:15:00,2018-10-25 12:25:00,1,112.261,112.298,3.2
1188,1193,2018-10-25 14:45:00,2018-10-25 15:10:00,1,112.318,112.376,5.3
1200,1215,2018-10-25 15:45:00,2018-10-25 17:00:00,1,112.323,112.463,13.5
1235,1246,2018-10-25 18:40:00,2018-10-25 19:35:00,1,112.552,112.537,-2.0
1253,1259,2018-10-25 20:10:00,2018-10-25 20:40:00,1,112.583,112.628,4.0
1263,1267,2018-10-25 21:00:00,2018-10-25 21:20:00,1,112.603,112.615,0.7
1279,1280,2018-10-25 22:20:00,2018-10-25 22:25:00,-1,112.586,112.574,0.7
1283,1284,2018-10-25 22:40:00,2018-10-25 22:45:00,-1,112.550,112.523,2.2
1289,1290,2018-10-25 23:10:00,2018-10-25 23:15:00,-1,112.425,112.388,3.2
