entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
204,214,2018-01-22 04:50:00,2018-01-22 05:40:00,-1,110.765,110.794,-3.399999999999636
214,223,2018-01-22 05:40:00,2018-01-22 06:25:00,1,110.794,110.771,-2.7999999999996135
248,261,2018-01-22 08:30:00,2018-01-22 09:35:00,1,110.879,110.831,-5.300000000000182
269,291,2018-01-22 10:15:00,2018-01-22 12:05:00,-1,110.76,110.703,5.200000000000216
335,340,2018-01-22 15:45:00,2018-01-22 16:10:00,-1,110.778,110.721,5.200000000000216
362,431,2018-01-22 18:00:00,2018-01-22 23:45:00,-1,110.773,110.947,-17.90000000000066
488,505,2018-01-23 04:30:00,2018-01-23 05:55:00,-1,110.918,110.719,19.400000000001228
548,551,2018-01-23 09:30:00,2018-01-23 09:45:00,-1,111.035,110.949,8.099999999999852
574,578,2018-01-23 11:40:00,2018-01-23 12:00:00,-1,110.677,110.649,2.30000000000058
623,632,2018-01-23 15:45:00,2018-01-23 16:30:00,-1,110.359,110.464,-11.000000000000398
632,639,2018-01-23 16:30:00,2018-01-23 17:05:00,1,110.464,110.309,-16.000000000000114
639,669,2018-01-23 17:05:00,2018-01-23 19:35:00,-1,110.309,110.355,-5.100000000000648
669,671,2018-01-23 19:35:00,2018-01-23 19:45:00,1,110.355,110.392,3.199999999999193
694,697,2018-01-23 21:40:00,2018-01-23 21:55:00,1,110.301,110.35,4.399999999999238
756,778,2018-01-24 02:50:00,2018-01-24 04:40:00,1,110.249,109.93,-32.39999999999884
778,798,2018-01-24 04:40:00,2018-01-24 06:20:00,-1,109.93,109.845,8.000000000000796
816,832,2018-01-24 07:50:00,2018-01-24 09:10:00,1,109.961,110.069,10.30000000000041
943,962,2018-01-24 18:25:00,2018-01-24 20:00:00,-1,109.038,109.204,-17.09999999999968
966,972,2018-01-24 20:20:00,2018-01-24 20:50:00,1,109.012,109.102,8.500000000000341
996,1014,2018-01-24 22:50:00,2018-01-25 00:20:00,-1,109.146,109.116,2.5000000000001137
1015,1025,2018-01-25 00:25:00,2018-01-25 01:15:00,-1,109.119,109.214,-9.999999999999886
1025,1032,2018-01-25 01:15:00,2018-01-25 01:50:00,1,109.214,109.3,8.099999999999852
1097,1101,2018-01-25 07:15:00,2018-01-25 07:35:00,-1,109.069,108.998,6.599999999999795
1116,1118,2018-01-25 08:50:00,2018-01-25 09:00:00,1,108.873,108.943,6.499999999999318
1192,1203,2018-01-25 15:10:00,2018-01-25 16:05:00,-1,108.876,108.717,15.400000000000603
1235,1266,2018-01-25 18:45:00,2018-01-25 21:20:00,1,108.718,109.126,40.300000000000125
1444,1480,2018-01-26 12:10:00,2018-01-26 15:10:00,1,109.14,109.281,13.600000000000534
1498,1501,2018-01-26 16:40:00,2018-01-26 16:55:00,-1,108.983,108.798,18.000000000000227
1538,1541,2018-01-26 20:00:00,2018-01-26 20:15:00,-1,108.45,108.377,6.80000000000075
