entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
902,903,2018-07-18 15:05:00,2018-07-18 15:10:00,-1,112.868,112.756,10.7
911,912,2018-07-18 15:50:00,2018-07-18 15:55:00,1,112.760,112.773,0.8
922,924,2018-07-18 16:45:00,2018-07-18 16:55:00,1,112.788,112.807,1.4
948,949,2018-07-18 18:55:00,2018-07-18 19:00:00,1,112.812,112.810,-0.7
955,957,2018-07-18 19:30:00,2018-07-18 19:40:00,1,112.756,112.750,-1.1
961,967,2018-07-18 20:00:00,2018-07-18 20:30:00,1,112.791,112.773,-2.3
971,972,2018-07-18 20:50:00,2018-07-18 20:55:00,-1,112.774,112.787,-1.8
995,1002,2018-07-18 22:50:00,2018-07-18 23:25:00,1,112.859,112.838,-2.6
1007,1008,2018-07-18 23:50:00,2018-07-18 23:55:00,-1,112.839,112.817,1.7
1011,1025,2018-07-19 00:10:00,2018-07-19 01:20:00,1,112.825,112.857,2.7
1037,1043,2018-07-19 02:20:00,2018-07-19 02:50:00,1,112.847,112.827,-2.5
1043,1044,2018-07-19 02:50:00,2018-07-19 02:55:00,-1,112.827,112.821,0.1
1046,1056,2018-07-19 03:05:00,2018-07-19 03:55:00,-1,112.789,112.721,6.3
1062,1069,2018-07-19 04:25:00,2018-07-19 05:00:00,1,112.765,112.718,-5.2
1071,1086,2018-07-19 05:10:00,2018-07-19 06:25:00,-1,112.672,112.722,-5.5
1093,1101,2018-07-19 07:00:00,2018-07-19 07:40:00,1,112.712,112.728,1.1
1115,1119,2018-07-19 08:50:00,2018-07-19 09:10:00,1,112.793,112.833,3.5
1135,1137,2018-07-19 10:30:00,2018-07-19 10:40:00,1,112.895,112.940,4.0
1143,1145,2018-07-19 11:10:00,2018-07-19 11:20:00,1,112.938,113.007,6.4
1161,1163,2018-07-19 12:40:00,2018-07-19 12:50:00,1,113.007,113.027,1.5
1167,1170,2018-07-19 13:10:00,2018-07-19 13:25:00,1,113.014,112.944,-7.5
1181,1190,2018-07-19 14:20:00,2018-07-19 15:05:00,1,113.024,112.976,-5.3
1195,1213,2018-07-19 15:30:00,2018-07-19 17:00:00,1,113.030,112.932,-10.3
1228,1231,2018-07-19 18:15:00,2018-07-19 18:35:00,1,112.911,112.935,1.9
1251,1253,2018-07-19 20:15:00,2018-07-19 20:25:00,-1,112.358,112.147,20.6
1344,1345,2018-07-20 04:00:00,2018-07-20 04:05:00,1,112.517,112.548,2.6
1350,1351,2018-07-20 04:30:00,2018-07-20 04:35:00,1,112.558,112.517,-4.6
1353,1357,2018-07-20 04:45:00,2018-07-20 05:05:00,-1,112.341,112.391,-5.5
1362,1366,2018-07-20 05:30:00,2018-07-20 05:50:00,-1,112.421,112.393,2.3
1410,1415,2018-07-20 09:30:00,2018-07-20 09:55:00,1,112.387,112.378,-1.4
1423,1424,2018-07-20 10:35:00,2018-07-20 10:40:00,1,112.390,112.414,1.9
1430,1431,2018-07-20 11:10:00,2018-07-20 11:15:00,1,112.424,112.444,1.5
1432,1447,2018-07-20 11:20:00,2018-07-20 12:35:00,1,112.456,112.369,-9.2
1474,1478,2018-07-20 14:50:00,2018-07-20 15:10:00,-1,112.323,112.244,7.4
1514,1519,2018-07-20 18:10:00,2018-07-20 18:35:00,1,111.785,111.805,1.5
