entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
161,166,2018-11-26 01:20:00,2018-11-26 01:45:00,1,112.904,112.878,-3.1
214,219,2018-11-26 05:45:00,2018-11-26 06:10:00,-1,113.221,113.156,6.0
226,233,2018-11-26 06:45:00,2018-11-26 07:20:00,1,113.207,113.253,4.1
251,253,2018-11-26 08:50:00,2018-11-26 09:00:00,-1,113.194,113.176,1.3
261,272,2018-11-26 09:40:00,2018-11-26 10:35:00,-1,113.219,113.280,-6.6
288,291,2018-11-26 11:55:00,2018-11-26 12:10:00,-1,113.218,113.196,1.7
312,324,2018-11-26 13:55:00,2018-11-26 14:55:00,-1,113.173,113.208,-4.0
329,336,2018-11-26 15:20:00,2018-11-26 15:55:00,1,113.237,113.255,1.3
342,343,2018-11-26 16:25:00,2018-11-26 16:30:00,1,113.371,113.382,0.6
350,355,2018-11-26 17:05:00,2018-11-26 17:30:00,1,113.417,113.458,3.6
385,386,2018-11-26 20:00:00,2018-11-26 20:05:00,-1,113.506,113.490,1.1
395,396,2018-11-26 20:50:00,2018-11-26 20:55:00,-1,113.554,113.546,0.3
407,408,2018-11-26 21:50:00,2018-11-26 21:55:00,1,113.577,113.626,4.4
421,422,2018-11-26 23:00:00,2018-11-26 23:05:00,-1,113.605,113.596,0.4
429,432,2018-11-26 23:40:00,2018-11-26 23:55:00,-1,113.547,113.580,-3.8
443,444,2018-11-27 00:50:00,2018-11-27 00:55:00,-1,113.564,113.551,0.8
454,455,2018-11-27 01:45:00,2018-11-27 01:50:00,-1,113.528,113.517,0.6
460,462,2018-11-27 02:15:00,2018-11-27 02:25:00,-1,113.498,113.499,-0.6
465,470,2018-11-27 02:40:00,2018-11-27 03:05:00,1,113.481,113.463,-2.3
474,475,2018-11-27 03:25:00,2018-11-27 03:30:00,-1,113.469,113.456,0.8
494,497,2018-11-27 05:05:00,2018-11-27 05:20:00,1,113.440,113.448,0.3
507,518,2018-11-27 06:10:00,2018-11-27 07:05:00,1,113.507,113.488,-2.4
531,532,2018-11-27 08:10:00,2018-11-27 08:15:00,-1,113.471,113.468,-0.2
536,544,2018-11-27 08:35:00,2018-11-27 09:15:00,-1,113.467,113.474,-1.2
550,551,2018-11-27 09:45:00,2018-11-27 09:50:00,1,113.537,113.566,2.4
572,577,2018-11-27 11:35:00,2018-11-27 12:00:00,1,113.621,113.617,-0.9
582,584,2018-11-27 12:25:00,2018-11-27 12:35:00,-1,113.597,113.562,3.0
594,612,2018-11-27 13:25:00,2018-11-27 14:55:00,-1,113.573,113.565,0.3
620,634,2018-11-27 15:35:00,2018-11-27 16:45:00,-1,113.574,113.572,-0.3
637,639,2018-11-27 17:00:00,2018-11-27 17:10:00,1,113.694,113.734,3.5
642,647,2018-11-27 17:25:00,2018-11-27 17:50:00,1,113.701,113.716,1.0
652,657,2018-11-27 18:15:00,2018-11-27 18:40:00,1,113.750,113.778,2.3
668,671,2018-11-27 19:35:00,2018-11-27 19:50:00,-1,113.777,113.739,3.3
702,710,2018-11-27 22:25:00,2018-11-27 23:05:00,1,113.775,113.772,-0.8
716,729,2018-11-27 23:35:00,2018-11-28 00:40:00,1,113.773,113.758,-2.0
743,744,2018-11-28 01:50:00,2018-11-28 01:55:00,-1,113.754,113.746,0.3
756,764,2018-11-28 02:55:00,2018-11-28 03:35:00,1,113.785,113.799,0.9
767,773,2018-11-28 03:50:00,2018-11-28 04:20:00,1,113.777,113.785,0.3
782,784,2018-11-28 05:05:00,2018-11-28 05:15:00,1,113.782,113.790,0.3
805,806,2018-11-28 07:00:00,2018-11-28 07:05:00,1,113.812,113.822,0.5
821,822,2018-11-28 08:20:00,2018-11-28 08:25:00,1,113.853,113.863,0.5
847,849,2018-11-28 10:30:00,2018-11-28 10:40:00,-1,113.846,113.830,1.1
877,887,2018-11-28 13:00:00,2018-11-28 13:50:00,1,113.757,113.733,-2.9
894,896,2018-11-28 14:25:00,2018-11-28 14:35:00,1,113.774,113.795,1.6
913,929,2018-11-28 16:00:00,2018-11-28 17:20:00,-1,113.821,113.902,-8.6
994,1015,2018-11-28 22:45:00,2018-11-29 00:30:00,1,113.597,113.624,2.2
1050,1052,2018-11-29 03:25:00,2018-11-29 03:35:00,-1,113.537,113.513,1.9
1099,1106,2018-11-29 07:30:00,2018-11-29 08:05:00,-1,113.259,113.216,3.8
1121,1127,2018-11-29 09:20:00,2018-11-29 09:50:00,1,113.264,113.285,1.6
1131,1147,2018-11-29 10:10:00,2018-11-29 11:30:00,-1,113.278,113.266,0.7
1153,1154,2018-11-29 12:00:00,2018-11-29 12:05:00,1,113.265,113.290,2.0
1171,1209,2018-11-29 13:30:00,2018-11-29 16:40:00,1,113.391,113.323,-7.3
1234,1238,2018-11-29 18:45:00,2018-11-29 19:05:00,1,113.397,113.416,1.4
1268,1272,2018-11-29 21:35:00,2018-11-29 21:55:00,1,113.481,113.431,-5.5
1272,1282,2018-11-29 21:55:00,2018-11-29 22:45:00,-1,113.431,113.379,4.7
1329,1332,2018-11-30 02:40:00,2018-11-30 02:55:00,1,113.383,113.422,3.4
1340,1354,2018-11-30 03:35:00,2018-11-30 04:45:00,-1,113.368,113.353,1.0
1360,1361,2018-11-30 05:15:00,2018-11-30 05:20:00,-1,113.357,113.345,0.7
1391,1402,2018-11-30 07:50:00,2018-11-30 08:45:00,-1,113.374,113.384,-1.5
1422,1434,2018-11-30 10:25:00,2018-11-30 11:25:00,1,113.430,113.439,0.4
1459,1462,2018-11-30 13:30:00,2018-11-30 13:45:00,-1,113.493,113.474,1.4
1485,1514,2018-11-30 15:40:00,2018-11-30 18:05:00,1,113.516,113.547,2.6
1526,1531,2018-11-30 19:05:00,2018-11-30 19:30:00,1,113.517,113.547,2.5
1566,1568,2018-11-30 22:25:00,2018-11-30 22:35:00,-1,113.577,113.560,1.2
