entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
162,163,2018-08-06 01:25:00,2018-08-06 01:30:00,1,111.213,111.234,1.6
191,194,2018-08-06 03:50:00,2018-08-06 04:05:00,1,111.236,111.194,-4.7
231,232,2018-08-06 07:10:00,2018-08-06 07:15:00,1,111.313,111.337,1.9
240,242,2018-08-06 07:55:00,2018-08-06 08:05:00,1,111.351,111.332,-2.4
245,261,2018-08-06 08:20:00,2018-08-06 09:40:00,-1,111.312,111.246,6.1
292,295,2018-08-06 12:15:00,2018-08-06 12:30:00,-1,111.240,111.266,-3.1
298,304,2018-08-06 12:45:00,2018-08-06 13:15:00,1,111.271,111.348,7.2
321,329,2018-08-06 14:40:00,2018-08-06 15:20:00,1,111.515,111.494,-2.6
353,356,2018-08-06 17:20:00,2018-08-06 17:35:00,-1,111.412,111.347,6.0
362,375,2018-08-06 18:05:00,2018-08-06 19:10:00,1,111.421,111.437,1.1
396,401,2018-08-06 20:55:00,2018-08-06 21:20:00,1,111.421,111.386,-4.0
402,413,2018-08-06 21:25:00,2018-08-06 22:20:00,-1,111.387,111.388,-0.6
470,485,2018-08-07 03:05:00,2018-08-07 04:20:00,-1,111.284,111.295,-1.6
492,521,2018-08-07 04:55:00,2018-08-07 07:20:00,1,111.309,111.321,0.7
545,546,2018-08-07 09:20:00,2018-08-07 09:25:00,-1,111.298,111.265,2.8
573,574,2018-08-07 11:40:00,2018-08-07 11:45:00,-1,111.286,111.286,-0.5
583,586,2018-08-07 12:30:00,2018-08-07 12:45:00,-1,111.241,111.209,2.7
595,601,2018-08-07 13:30:00,2018-08-07 14:00:00,1,111.186,111.169,-2.2
608,614,2018-08-07 14:35:00,2018-08-07 15:05:00,-1,111.150,111.105,4.0
616,626,2018-08-07 15:15:00,2018-08-07 16:05:00,-1,111.073,111.039,2.9
631,632,2018-08-07 16:30:00,2018-08-07 16:35:00,1,111.091,111.142,4.6
644,645,2018-08-07 17:35:00,2018-08-07 17:40:00,1,111.205,111.210,-0.0
651,654,2018-08-07 18:10:00,2018-08-07 18:25:00,1,111.194,111.168,-3.1
662,675,2018-08-07 19:05:00,2018-08-07 20:10:00,1,111.187,111.255,6.3
683,694,2018-08-07 20:50:00,2018-08-07 21:45:00,1,111.307,111.427,11.5
780,788,2018-08-08 04:55:00,2018-08-08 05:35:00,1,111.384,111.368,-2.1
798,803,2018-08-08 06:25:00,2018-08-08 06:50:00,1,111.365,111.355,-1.5
837,851,2018-08-08 09:40:00,2018-08-08 10:50:00,-1,111.146,110.895,24.6
