entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
182,187,2018-10-01 02:50:00,2018-10-01 03:15:00,1,113.803,113.775,-3.3
196,197,2018-10-01 04:00:00,2018-10-01 04:05:00,-1,113.823,113.819,-0.1
202,216,2018-10-01 04:30:00,2018-10-01 05:40:00,1,113.934,113.909,-3.0
228,229,2018-10-01 06:40:00,2018-10-01 06:45:00,-1,113.879,113.862,1.2
236,237,2018-10-01 07:20:00,2018-10-01 07:25:00,1,113.879,113.891,0.7
247,263,2018-10-01 08:15:00,2018-10-01 09:35:00,1,113.894,113.948,4.9
276,277,2018-10-01 10:40:00,2018-10-01 10:45:00,1,113.963,113.994,2.6
282,285,2018-10-01 11:10:00,2018-10-01 11:25:00,1,114.006,114.000,-1.1
293,295,2018-10-01 12:05:00,2018-10-01 12:15:00,-1,113.967,113.934,2.8
299,325,2018-10-01 12:35:00,2018-10-01 14:45:00,-1,113.914,113.936,-2.7
331,333,2018-10-01 15:15:00,2018-10-01 15:25:00,-1,113.942,113.913,2.4
348,352,2018-10-01 16:40:00,2018-10-01 17:00:00,1,113.927,113.969,3.7
361,367,2018-10-01 17:45:00,2018-10-01 18:15:00,1,113.992,113.954,-4.3
371,411,2018-10-01 18:35:00,2018-10-01 21:55:00,-1,113.932,113.951,-2.4
426,436,2018-10-01 23:10:00,2018-10-02 00:00:00,-1,113.946,113.920,2.1
461,466,2018-10-02 02:05:00,2018-10-02 02:30:00,-1,113.995,113.967,2.3
480,484,2018-10-02 03:40:00,2018-10-02 04:00:00,-1,113.974,113.935,3.4
490,500,2018-10-02 04:30:00,2018-10-02 05:20:00,-1,113.873,113.921,-5.3
509,528,2018-10-02 06:05:00,2018-10-02 07:40:00,-1,113.921,113.937,-2.1
536,542,2018-10-02 08:20:00,2018-10-02 08:50:00,-1,113.929,113.813,11.1
560,566,2018-10-02 10:20:00,2018-10-02 10:50:00,-1,113.728,113.719,0.4
597,608,2018-10-02 13:25:00,2018-10-02 14:20:00,1,113.731,113.789,5.3
616,632,2018-10-02 15:00:00,2018-10-02 16:20:00,1,113.819,113.836,1.2
653,656,2018-10-02 18:05:00,2018-10-02 18:20:00,-1,113.663,113.587,7.1
674,676,2018-10-02 19:50:00,2018-10-02 20:00:00,-1,113.667,113.712,-5.0
703,708,2018-10-02 22:15:00,2018-10-02 22:40:00,-1,113.619,113.600,1.4
718,723,2018-10-02 23:30:00,2018-10-02 23:55:00,1,113.629,113.682,4.8
733,735,2018-10-03 00:45:00,2018-10-03 00:55:00,1,113.622,113.626,-0.1
762,763,2018-10-03 03:10:00,2018-10-03 03:15:00,-1,113.599,113.543,5.1
771,773,2018-10-03 03:55:00,2018-10-03 04:05:00,1,113.599,113.585,-1.9
788,792,2018-10-03 05:20:00,2018-10-03 05:40:00,1,113.741,113.763,1.7
809,814,2018-10-03 07:05:00,2018-10-03 07:30:00,-1,113.679,113.639,3.5
823,825,2018-10-03 08:15:00,2018-10-03 08:25:00,-1,113.681,113.700,-2.4
831,844,2018-10-03 08:55:00,2018-10-03 10:00:00,-1,113.718,113.778,-6.5
846,847,2018-10-03 10:10:00,2018-10-03 10:15:00,1,113.796,113.808,0.7
853,857,2018-10-03 10:45:00,2018-10-03 11:05:00,-1,113.788,113.855,-7.2
863,868,2018-10-03 11:35:00,2018-10-03 12:00:00,1,113.831,113.837,0.1
874,879,2018-10-03 12:30:00,2018-10-03 12:55:00,1,113.790,113.802,0.7
