entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
203,205,2018-03-12 04:50:00,2018-03-12 05:00:00,-1,106.641,106.570,6.6
371,393,2018-03-12 18:50:00,2018-03-12 20:40:00,-1,106.470,106.496,-3.1
413,418,2018-03-12 22:20:00,2018-03-12 22:45:00,1,106.343,106.409,6.1
543,551,2018-03-13 09:10:00,2018-03-13 09:50:00,-1,106.724,106.825,-10.6
551,558,2018-03-13 09:50:00,2018-03-13 10:25:00,1,106.825,106.848,1.8
816,862,2018-03-14 07:55:00,2018-03-14 11:45:00,1,106.505,106.610,10.0
890,893,2018-03-14 14:05:00,2018-03-14 14:20:00,-1,106.481,106.418,5.8
1072,1074,2018-03-15 05:15:00,2018-03-15 05:25:00,1,105.903,105.961,5.3
1128,1135,2018-03-15 09:55:00,2018-03-15 10:30:00,1,106.029,106.067,3.3
1244,1253,2018-03-15 19:35:00,2018-03-15 20:20:00,1,106.118,106.211,8.8
1260,1261,2018-03-15 20:55:00,2018-03-15 21:00:00,-1,106.078,105.981,9.2
1351,1355,2018-03-16 04:30:00,2018-03-16 04:50:00,1,105.984,106.016,2.7
1466,1488,2018-03-16 14:05:00,2018-03-16 15:55:00,-1,105.639,105.686,-5.2
