entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
160,190,2018-08-13 01:15:00,2018-08-13 03:45:00,1,110.634,110.541,-9.8
199,202,2018-08-13 04:30:00,2018-08-13 04:45:00,-1,110.369,110.237,12.7
243,254,2018-08-13 08:10:00,2018-08-13 09:05:00,1,110.249,110.278,2.4
293,294,2018-08-13 12:20:00,2018-08-13 12:25:00,1,110.389,110.398,0.4
306,309,2018-08-13 13:25:00,2018-08-13 13:40:00,1,110.353,110.365,0.7
317,326,2018-08-13 14:20:00,2018-08-13 15:05:00,1,110.376,110.546,16.5
327,331,2018-08-13 15:10:00,2018-08-13 15:30:00,1,110.510,110.733,21.8
344,345,2018-08-13 16:35:00,2018-08-13 16:40:00,-1,110.814,110.748,6.1
353,359,2018-08-13 17:20:00,2018-08-13 17:50:00,-1,110.869,110.836,2.8
372,380,2018-08-13 18:55:00,2018-08-13 19:35:00,-1,110.680,110.619,5.6
401,407,2018-08-13 21:20:00,2018-08-13 21:50:00,1,110.741,110.670,-7.6
423,425,2018-08-13 23:10:00,2018-08-13 23:20:00,-1,110.652,110.626,2.1
442,460,2018-08-14 00:45:00,2018-08-14 02:15:00,1,110.730,110.676,-5.9
472,473,2018-08-14 03:15:00,2018-08-14 03:20:00,1,110.651,110.705,4.9
481,492,2018-08-14 04:00:00,2018-08-14 04:55:00,1,110.775,110.741,-3.9
495,497,2018-08-14 05:10:00,2018-08-14 05:20:00,1,110.768,110.777,0.4
503,506,2018-08-14 05:50:00,2018-08-14 06:05:00,1,110.791,110.763,-3.3
514,515,2018-08-14 06:45:00,2018-08-14 06:50:00,1,110.832,110.870,3.3
518,520,2018-08-14 07:05:00,2018-08-14 07:15:00,1,110.850,110.841,-1.4
534,537,2018-08-14 08:25:00,2018-08-14 08:40:00,1,110.809,110.824,1.0
540,543,2018-08-14 08:55:00,2018-08-14 09:10:00,1,110.845,110.884,3.4
547,550,2018-08-14 09:30:00,2018-08-14 09:45:00,1,110.917,110.948,2.6
557,560,2018-08-14 10:20:00,2018-08-14 10:35:00,1,111.064,111.062,-0.7
565,574,2018-08-14 11:00:00,2018-08-14 11:45:00,1,111.095,111.050,-5.0
574,575,2018-08-14 11:45:00,2018-08-14 11:50:00,-1,111.050,110.995,5.0
579,588,2018-08-14 12:10:00,2018-08-14 12:55:00,-1,110.985,110.943,3.7
596,600,2018-08-14 13:35:00,2018-08-14 13:55:00,1,110.942,110.937,-1.0
603,606,2018-08-14 14:10:00,2018-08-14 14:25:00,-1,110.913,110.893,1.5
616,618,2018-08-14 15:15:00,2018-08-14 15:25:00,-1,110.826,110.815,0.6
623,629,2018-08-14 15:50:00,2018-08-14 16:20:00,1,110.902,110.871,-3.6
641,642,2018-08-14 17:20:00,2018-08-14 17:25:00,-1,110.825,110.812,0.8
642,643,2018-08-14 17:25:00,2018-08-14 17:30:00,1,110.812,110.832,1.5
649,662,2018-08-14 18:00:00,2018-08-14 19:05:00,1,110.875,110.934,5.4
669,673,2018-08-14 19:40:00,2018-08-14 20:00:00,1,111.066,111.080,0.9
687,699,2018-08-14 21:10:00,2018-08-14 22:10:00,1,111.224,111.213,-1.6
723,741,2018-08-15 00:10:00,2018-08-15 01:40:00,-1,111.139,111.199,-6.5
741,757,2018-08-15 01:40:00,2018-08-15 03:00:00,1,111.199,111.245,4.1
765,766,2018-08-15 03:40:00,2018-08-15 03:45:00,1,111.324,111.343,1.4
entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
778,779,2018-08-15 04:45:00,2018-08-15 04:50:00,-1,111.372,111.341,2.6
789,809,2018-08-15 05:40:00,2018-08-15 07:20:00,-1,111.306,111.218,8.3
823,825,2018-08-15 08:30:00,2018-08-15 08:40:00,1,111.238,111.269,2.6
848,850,2018-08-15 10:35:00,2018-08-15 10:45:00,1,111.298,111.331,2.8
863,869,2018-08-15 11:50:00,2018-08-15 12:20:00,1,111.293,111.268,-3.0
891,900,2018-08-15 14:10:00,2018-08-15 14:55:00,-1,111.120,110.994,12.1
910,914,2018-08-15 15:45:00,2018-08-15 16:05:00,-1,110.879,110.859,1.5
943,944,2018-08-15 18:30:00,2018-08-15 18:35:00,1,110.577,110.677,9.5
960,965,2018-08-15 19:55:00,2018-08-15 20:20:00,1,110.694,110.708,0.9
966,975,2018-08-15 20:25:00,2018-08-15 21:10:00,-1,110.660,110.643,1.2
985,986,2018-08-15 22:00:00,2018-08-15 22:05:00,1,110.569,110.620,4.6
1007,1008,2018-08-15 23:50:00,2018-08-15 23:55:00,1,110.714,110.737,1.8
1033,1037,2018-08-16 02:00:00,2018-08-16 02:20:00,-1,110.620,110.604,1.1
1044,1062,2018-08-16 02:55:00,2018-08-16 04:25:00,-1,110.577,110.498,7.4
1078,1185,2018-08-16 05:45:00,2018-08-16 14:40:00,1,110.815,110.856,3.6
1193,1193,2018-08-16 15:20:00,2018-08-16 15:20:00,1,110.822,110.822,-0.5
1206,1211,2018-08-16 16:25:00,2018-08-16 16:50:00,1,110.636,110.632,-0.9
1223,1227,2018-08-16 17:50:00,2018-08-16 18:10:00,-1,110.745,110.712,2.8
1236,1237,2018-08-16 18:55:00,2018-08-16 19:00:00,1,110.854,110.887,2.8
1249,1251,2018-08-16 20:00:00,2018-08-16 20:10:00,-1,110.904,110.894,0.5
1278,1288,2018-08-16 22:25:00,2018-08-16 23:15:00,1,110.888,110.913,2.0
1309,1352,2018-08-17 01:00:00,2018-08-17 04:35:00,1,110.927,110.868,-6.4
1384,1412,2018-08-17 07:15:00,2018-08-17 09:35:00,1,110.857,110.762,-10.0
1418,1432,2018-08-17 10:05:00,2018-08-17 11:15:00,1,110.733,110.695,-4.3
1451,1455,2018-08-17 12:50:00,2018-08-17 13:10:00,-1,110.563,110.489,6.9
1461,1467,2018-08-17 13:40:00,2018-08-17 14:10:00,1,110.504,110.534,2.5
1498,1517,2018-08-17 16:45:00,2018-08-17 18:20:00,1,110.500,110.470,-3.5
1556,1579,2018-08-17 21:35:00,2018-08-17 23:30:00,1,110.610,110.557,-5.8
