entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
188,189,2018-07-09 03:35:00,2018-07-09 03:40:00,1,110.472,110.483,0.6
195,198,2018-07-09 04:10:00,2018-07-09 04:25:00,-1,110.432,110.449,-2.2
200,201,2018-07-09 04:35:00,2018-07-09 04:40:00,-1,110.412,110.373,3.4
204,206,2018-07-09 04:55:00,2018-07-09 05:05:00,1,110.412,110.456,3.9
211,229,2018-07-09 05:30:00,2018-07-09 07:00:00,1,110.478,110.445,-3.8
238,239,2018-07-09 07:45:00,2018-07-09 07:50:00,1,110.422,110.430,0.3
241,243,2018-07-09 08:00:00,2018-07-09 08:10:00,1,110.436,110.442,0.1
261,265,2018-07-09 09:40:00,2018-07-09 10:00:00,1,110.442,110.487,4.0
292,294,2018-07-09 12:15:00,2018-07-09 12:25:00,1,110.483,110.492,0.4
300,302,2018-07-09 12:55:00,2018-07-09 13:05:00,-1,110.444,110.431,0.8
312,316,2018-07-09 13:55:00,2018-07-09 14:15:00,1,110.449,110.420,-3.4
325,368,2018-07-09 15:00:00,2018-07-09 18:35:00,1,110.438,110.741,29.8
455,565,2018-07-10 01:50:00,2018-07-10 11:00:00,1,110.857,111.068,20.6
584,609,2018-07-10 12:35:00,2018-07-10 14:40:00,1,111.166,111.263,9.2
643,656,2018-07-10 17:30:00,2018-07-10 18:35:00,1,111.281,111.237,-4.9
674,681,2018-07-10 20:05:00,2018-07-10 20:40:00,1,111.274,111.226,-5.3
696,716,2018-07-10 21:55:00,2018-07-10 23:35:00,1,111.279,111.255,-2.9
721,722,2018-07-11 00:00:00,2018-07-11 00:05:00,-1,110.984,110.949,3.0
744,748,2018-07-11 01:55:00,2018-07-11 02:15:00,-1,110.843,110.880,-4.2
762,775,2018-07-11 03:25:00,2018-07-11 04:30:00,-1,110.887,110.863,1.9
780,781,2018-07-11 04:55:00,2018-07-11 05:00:00,1,110.915,110.983,6.3
788,789,2018-07-11 05:35:00,2018-07-11 05:40:00,1,111.105,111.108,-0.2
815,818,2018-07-11 07:50:00,2018-07-11 08:05:00,-1,111.021,111.009,0.7
821,822,2018-07-11 08:20:00,2018-07-11 08:25:00,1,111.043,111.054,0.6
833,837,2018-07-11 09:20:00,2018-07-11 09:40:00,-1,111.011,111.026,-2.0
842,848,2018-07-11 10:05:00,2018-07-11 10:35:00,-1,111.011,111.002,0.4
865,868,2018-07-11 12:00:00,2018-07-11 12:15:00,1,111.149,111.214,6.0
887,896,2018-07-11 13:50:00,2018-07-11 14:35:00,1,111.225,111.203,-2.7
914,915,2018-07-11 16:05:00,2018-07-11 16:10:00,-1,111.158,111.134,1.9
918,919,2018-07-11 16:25:00,2018-07-11 16:30:00,1,111.158,111.148,-1.5
922,923,2018-07-11 16:45:00,2018-07-11 16:50:00,1,111.199,111.211,0.7
930,931,2018-07-11 17:25:00,2018-07-11 17:30:00,1,111.230,111.237,0.2
937,962,2018-07-11 18:00:00,2018-07-11 20:05:00,1,111.274,111.881,60.2
1026,1028,2018-07-12 01:25:00,2018-07-12 01:35:00,-1,111.945,111.925,1.5
1041,1043,2018-07-12 02:40:00,2018-07-12 02:50:00,1,111.927,111.931,-0.1
1046,1050,2018-07-12 03:05:00,2018-07-12 03:25:00,1,112.046,112.078,2.7
1065,1070,2018-07-12 04:40:00,2018-07-12 05:05:00,1,112.283,112.247,-4.1
1086,1090,2018-07-12 06:25:00,2018-07-12 06:45:00,1,112.295,112.279,-2.1
1101,1102,2018-07-12 07:40:00,2018-07-12 07:45:00,-1,112.220,112.203,1.2
1131,1132,2018-07-12 10:10:00,2018-07-12 10:15:00,1,112.308,112.361,4.8
1151,1194,2018-07-12 11:50:00,2018-07-12 15:25:00,1,112.354,112.492,13.3
1215,1217,2018-07-12 17:10:00,2018-07-12 17:20:00,1,112.474,112.489,1.0
1220,1223,2018-07-12 17:35:00,2018-07-12 17:50:00,1,112.516,112.493,-2.8
1245,1247,2018-07-12 19:40:00,2018-07-12 19:50:00,1,112.414,112.389,-3.0
1252,1253,2018-07-12 20:15:00,2018-07-12 20:20:00,1,112.462,112.520,5.3
1265,1267,2018-07-12 21:20:00,2018-07-12 21:30:00,1,112.529,112.514,-2.0
1270,1271,2018-07-12 21:45:00,2018-07-12 21:50:00,-1,112.480,112.470,0.5
1283,1288,2018-07-12 22:50:00,2018-07-12 23:15:00,1,112.480,112.499,1.4
1302,1348,2018-07-13 00:25:00,2018-07-13 04:15:00,1,112.516,112.685,16.4
1362,1363,2018-07-13 05:25:00,2018-07-13 05:30:00,-1,112.596,112.589,0.2
1376,1382,2018-07-13 06:35:00,2018-07-13 07:05:00,1,112.641,112.619,-2.7
1388,1389,2018-07-13 07:35:00,2018-07-13 07:40:00,1,112.629,112.639,0.5
1398,1401,2018-07-13 08:25:00,2018-07-13 08:40:00,1,112.643,112.614,-3.4
1417,1418,2018-07-13 10:00:00,2018-07-13 10:05:00,1,112.608,112.614,0.1
1421,1430,2018-07-13 10:20:00,2018-07-13 11:05:00,1,112.679,112.768,8.4
1464,1466,2018-07-13 13:55:00,2018-07-13 14:05:00,-1,112.614,112.567,4.2
1478,1479,2018-07-13 15:05:00,2018-07-13 15:10:00,1,112.562,112.548,-1.9
1488,1494,2018-07-13 15:55:00,2018-07-13 16:25:00,1,112.519,112.493,-3.1
1514,1517,2018-07-13 18:05:00,2018-07-13 18:20:00,-1,112.405,112.454,-5.4
1527,1577,2018-07-13 19:10:00,2018-07-13 23:20:00,-1,112.420,112.317,9.8
