entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
177,188,2018-12-10 02:40:00,2018-12-10 03:35:00,-1,112.529,112.324,20.0
214,226,2018-12-10 05:45:00,2018-12-10 06:45:00,1,112.332,112.418,8.1
271,273,2018-12-10 10:30:00,2018-12-10 10:40:00,1,112.615,112.665,4.5
354,356,2018-12-10 17:25:00,2018-12-10 17:35:00,1,112.947,112.911,-4.1
411,418,2018-12-10 22:10:00,2018-12-10 22:45:00,-1,113.209,113.238,-3.4
422,428,2018-12-10 23:05:00,2018-12-10 23:35:00,1,113.274,113.326,4.7
452,470,2018-12-11 01:35:00,2018-12-11 03:05:00,-1,113.171,113.089,7.7
499,506,2018-12-11 05:30:00,2018-12-11 06:05:00,1,113.036,113.057,1.6
515,523,2018-12-11 06:50:00,2018-12-11 07:30:00,-1,113.038,113.106,-7.3
528,543,2018-12-11 07:55:00,2018-12-11 09:10:00,1,113.093,113.148,5.0
552,553,2018-12-11 09:55:00,2018-12-11 10:00:00,-1,113.123,113.104,1.4
567,568,2018-12-11 11:10:00,2018-12-11 11:15:00,-1,113.062,113.055,0.2
580,582,2018-12-11 12:15:00,2018-12-11 12:25:00,-1,113.045,113.050,-1.0
592,593,2018-12-11 13:15:00,2018-12-11 13:20:00,1,113.096,113.113,1.2
604,622,2018-12-11 14:15:00,2018-12-11 15:45:00,1,113.138,113.196,5.3
640,642,2018-12-11 17:15:00,2018-12-11 17:25:00,1,113.242,113.289,4.2
666,667,2018-12-11 19:25:00,2018-12-11 19:30:00,-1,113.388,113.349,3.4
678,679,2018-12-11 20:25:00,2018-12-11 20:30:00,-1,113.313,113.306,0.2
708,709,2018-12-11 22:55:00,2018-12-11 23:00:00,-1,113.385,113.361,1.9
717,719,2018-12-11 23:40:00,2018-12-11 23:50:00,1,113.383,113.396,0.8
736,737,2018-12-12 01:15:00,2018-12-12 01:20:00,1,113.375,113.395,1.5
741,743,2018-12-12 01:40:00,2018-12-12 01:50:00,1,113.392,113.419,2.2
749,757,2018-12-12 02:20:00,2018-12-12 03:00:00,-1,113.389,113.475,-9.1
770,778,2018-12-12 04:05:00,2018-12-12 04:45:00,1,113.476,113.421,-6.0
788,789,2018-12-12 05:35:00,2018-12-12 05:40:00,1,113.436,113.447,0.6
798,799,2018-12-12 06:25:00,2018-12-12 06:30:00,1,113.463,113.465,-0.3
802,819,2018-12-12 06:45:00,2018-12-12 08:10:00,1,113.461,113.451,-1.5
835,836,2018-12-12 09:30:00,2018-12-12 09:35:00,1,113.458,113.470,0.7
843,872,2018-12-12 10:10:00,2018-12-12 12:35:00,-1,113.416,113.432,-2.1
894,898,2018-12-12 14:25:00,2018-12-12 14:45:00,-1,113.408,113.351,5.2
904,905,2018-12-12 15:15:00,2018-12-12 15:20:00,-1,113.390,113.383,0.2
915,916,2018-12-12 16:10:00,2018-12-12 16:15:00,-1,113.387,113.369,1.3
920,928,2018-12-12 16:35:00,2018-12-12 17:15:00,1,113.326,113.306,-2.5
938,939,2018-12-12 18:05:00,2018-12-12 18:10:00,-1,113.234,113.208,2.1
947,955,2018-12-12 18:50:00,2018-12-12 19:30:00,-1,113.236,113.254,-2.3
958,968,2018-12-12 19:45:00,2018-12-12 20:35:00,1,113.249,113.261,0.7
985,1014,2018-12-12 22:00:00,2018-12-13 00:25:00,-1,113.203,113.224,-2.6
1038,1039,2018-12-13 02:25:00,2018-12-13 02:30:00,1,113.300,113.316,1.1
1085,1101,2018-12-13 06:20:00,2018-12-13 07:40:00,-1,113.430,113.441,-1.6
1130,1138,2018-12-13 10:05:00,2018-12-13 10:45:00,-1,113.421,113.425,-0.9
1160,1166,2018-12-13 12:35:00,2018-12-13 13:05:00,-1,113.456,113.430,2.1
1181,1188,2018-12-13 14:20:00,2018-12-13 14:55:00,1,113.423,113.442,1.4
1195,1196,2018-12-13 15:30:00,2018-12-13 15:35:00,1,113.443,113.456,0.8
1236,1325,2018-12-13 18:55:00,2018-12-14 02:20:00,1,113.647,113.629,-2.3
1352,1358,2018-12-14 04:35:00,2018-12-14 05:05:00,-1,113.479,113.456,1.8
1363,1402,2018-12-14 05:30:00,2018-12-14 08:45:00,1,113.477,113.562,8.0
1430,1443,2018-12-14 11:05:00,2018-12-14 12:10:00,1,113.535,113.557,1.7
1475,1485,2018-12-14 14:50:00,2018-12-14 15:40:00,1,113.579,113.597,1.3
